test_id	method	method_key	configuration_id	configuration_label	is_primary	k	metric	perplexity	n_neighbors	min_dist	pre_pca_components	analysis_scope	variable	status	n	n_clusters	n_categories	test	statistic	chi_square_statistic	degrees_of_freedom	p_value	cramers_v	fisher_odds_ratio	min_expected_count	cells_expected_lt5	fraction_cells_expected_lt5	family	effect_size	effect_size_name	epsilon_squared	q_value	q_value_family	q_value_scope	q_value_family_scope
categorical::tsne__metric-cosine__perplexity-15::DSS	t-SNE	tsne	tsne__metric-cosine__perplexity-15	metric=cosine, perplexity=15	False	2	cosine	15.0				sensitivity	DSS	ok	389	2	2.0	fisher_exact	1.5047619047619047	2.9968030838615305	1.0	0.09944203286453182	0.0716923375673628	1.5047619047619047	46.6426735218509	0.0	0.0	categorical	0.0716923375673628	cramers_v		0.13072716679944069	0.13212333364777865	0.12927464272389136	0.13062144576639803
categorical::tsne__metric-cosine__perplexity-15::DFI	t-SNE	tsne	tsne__metric-cosine__perplexity-15	metric=cosine, perplexity=15	False	2	cosine	15.0				sensitivity	DFI	ok	242	2	2.0	fisher_exact	2.263235294117647	5.732958236107706	1.0	0.0186935108862192	0.14007837577051205	2.263235294117647	19.90082644628099	0.0	0.0	categorical	0.14007837577051205	cramers_v		0.03752447405836648	0.0376861179466179	0.0375338294495553	0.03759944803250907
categorical::tsne__metric-cosine__perplexity-15::PFI	t-SNE	tsne	tsne__metric-cosine__perplexity-15	metric=cosine, perplexity=15	False	2	cosine	15.0				sensitivity	PFI	ok	412	2	2.0	fisher_exact	1.5677966101694916	4.52163386218149	1.0	0.03546188750733895	0.0925342260043274	1.5677966101694916	63.91747572815534	0.0	0.0	categorical	0.0925342260043274	cramers_v		0.0585550118316746	0.05905107258931332	0.058367527292122266	0.05879863315034187
categorical::tsne__metric-cosine__perplexity-30::center_code	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	center_code	ok	412	3	2.0	chi_square	6.155603820822492	6.155603820822492	2.0	0.04606039032230872	0.10049466719074981		49.69660194174757	0.0	0.0	categorical	0.10049466719074981	cramers_v		0.07077572171476706	0.07150237183504186	0.07023522739008109	0.07089294858303169
categorical::tsne__metric-cosine__perplexity-30::gender	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	gender	ok	412	3	2.0	chi_square	0.6809767047010304	0.6809767047010304	2.0	0.711422812912994	0.0		37.463592233009706	0.0	0.0	categorical	0.0	cramers_v		0.7527846043614239	0.756449573223943	0.7557635699505074	0.7597094291740569
categorical::tsne__metric-cosine__perplexity-30::race	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	race	ok	358	3	4.0	permutation_chi_square_5000	6.565131252499085	6.565131252499085	6.0	0.3395320935812837	0.027751231340405413		0.2569832402234637	6.0	0.5	categorical	0.027751231340405413	cramers_v		0.3830258741640102	0.3859943800713541	0.38129006702319856	0.38462195560887824
categorical::tsne__metric-cosine__perplexity-30::ajcc_pathologic_tumor_stage	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	ajcc_pathologic_tumor_stage	ok	388	3	11.0	permutation_chi_square_5000	25.22393419152744	25.22393419152744	20.0	0.1847630473905219	0.08185292521376417		0.5103092783505154	7.0	0.21212121212121213	categorical	0.08185292521376417	cramers_v		0.22220401734631048	0.22384753818467076	0.22039386834919178	0.22209208412986334
categorical::tsne__metric-cosine__perplexity-30::histological_type	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	histological_type	ok	410	3	7.0	permutation_chi_square_5000	49.71644684216084	49.71644684216084	12.0	0.0001999600079984003	0.21490866357650976		1.7926829268292683	6.0	0.2857142857142857	categorical	0.21490866357650976	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::tsne__metric-cosine__perplexity-30::histological_grade	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	histological_grade	ok	412	3	4.0	permutation_chi_square_5000	31.6064804309313	31.6064804309313	6.0	0.0001999600079984003	0.1766634724125101		2.2936893203883497	6.0	0.5	categorical	0.1766634724125101	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::tsne__metric-cosine__perplexity-30::tumor_status	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	tumor_status	ok	369	3	2.0	chi_square	13.277461523076031	13.277461523076031	2.0	0.001308687226319084	0.17501638103577674		34.24119241192412	0.0	0.0	categorical	0.17501638103577674	cramers_v		0.0066161409775020346	0.0065089969940607065	0.006603704622281166	0.006434378862735495
categorical::tsne__metric-cosine__perplexity-30::vital_status	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	vital_status	ok	411	3	2.0	chi_square	8.797901801810584	8.797901801810584	2.0	0.012290226807884311	0.12871848810563072		40.62043795620438	0.0	0.0	categorical	0.12871848810563072	cramers_v		0.02788281372758241	0.027986179116748614	0.028055368933474007	0.028069292193490622
categorical::tsne__metric-cosine__perplexity-30::OS	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	OS	ok	412	3	2.0	chi_square	9.064771998447915	9.064771998447915	2.0	0.010754984050760745	0.13106291660473487		40.521844660194176	0.0	0.0	categorical	0.13106291660473487	cramers_v		0.025605616097596075	0.025649110228312687	0.025698046002908072	0.025724759148441242
categorical::tsne__metric-cosine__perplexity-30::DSS	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	DSS	ok	389	3	2.0	chi_square	10.294271352528604	10.294271352528604	2.0	0.005816039912359112	0.14616376014743013		24.925449871465297	0.0	0.0	categorical	0.14616376014743013	cramers_v		0.017907280782789897	0.017658338047162606	0.01798751053540096	0.017672773639271465
categorical::tsne__metric-cosine__perplexity-30::DFI	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	DFI	ok	242	3	2.0	chi_square	3.054563286106777	3.054563286106777	2.0	0.21712508931818245	0.06588946311081324		9.772727272727273	0.0	0.0	categorical	0.06588946311081324	cramers_v		0.2567716260409926	0.25826231762903895	0.25441951954290715	0.25595000942112506
categorical::tsne__metric-cosine__perplexity-30::PFI	t-SNE	tsne	tsne__metric-cosine__perplexity-30	metric=cosine, perplexity=30	False	3	cosine	30.0				sensitivity	PFI	ok	412	3	2.0	chi_square	14.698881016731642	14.698881016731642	2.0	0.0006429519859997526	0.17574374444031385		33.89563106796116	0.0	0.0	categorical	0.17574374444031385	cramers_v		0.003761269118098553	0.003600531121598614	0.00379341671739854	0.0035843307565970456
categorical::tsne__metric-cosine__perplexity-5::center_code	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	center_code	ok	412	3	2.0	chi_square	8.65974408881695	8.65974408881695	2.0	0.013169232459206086	0.1272478404865862		35.02427184466019	0.0	0.0	categorical	0.1272478404865862	cramers_v		0.029388559629672434	0.02963077303321369	0.029534506714067453	0.029693683379356395
categorical::tsne__metric-cosine__perplexity-5::gender	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	gender	ok	412	3	2.0	chi_square	2.1269269548762844	2.1269269548762844	2.0	0.3452579440365412	0.01723329950225057		26.402912621359224	0.0	0.0	categorical	0.01723329950225057	cramers_v		0.38841518704110883	0.3913268451148803	0.3865880920817914	0.3898606449407834
categorical::tsne__metric-cosine__perplexity-5::race	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	race	ok	358	3	4.0	permutation_chi_square_5000	2.981117439870621	2.981117439870621	6.0	0.8550289942011597	0.0		0.18435754189944134	5.0	0.4166666666666667	categorical	0.0	cramers_v		0.8852955072702273	0.8879147247473581	0.8874252213156827	0.8901761497920679
categorical::tsne__metric-cosine__perplexity-5::ajcc_pathologic_tumor_stage	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	ajcc_pathologic_tumor_stage	ok	388	3	11.0	permutation_chi_square_5000	25.56631795520263	25.56631795520263	20.0	0.17876424715056988	0.08451869372222086		0.3556701030927835	7.0	0.21212121212121213	categorical	0.08451869372222086	cramers_v		0.21562285481048118	0.21727615891612675	0.2135703700381419	0.21524674656905352
categorical::tsne__metric-cosine__perplexity-5::histological_type	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	histological_type	ok	410	3	7.0	permutation_chi_square_5000	46.38909193321202	46.38909193321202	12.0	0.0003999200159968006	0.20520244635087886		1.2634146341463415	6.0	0.2857142857142857	categorical	0.20520244635087886	cramers_v		0.0026628820577347945	0.0024986738189552173	0.0026906899321890005	0.002505693551555176
categorical::tsne__metric-cosine__perplexity-5::histological_grade	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	histological_grade	ok	412	3	4.0	permutation_chi_square_5000	26.953767046322426	26.953767046322426	6.0	0.0003999200159968006	0.15979948193733665		1.616504854368932	5.0	0.4166666666666667	categorical	0.15979948193733665	cramers_v		0.0026628820577347945	0.0024986738189552173	0.0026906899321890005	0.002505693551555176
categorical::tsne__metric-cosine__perplexity-5::tumor_status	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	tumor_status	ok	369	3	2.0	chi_square	7.5753311548615105	7.5753311548615105	2.0	0.022648411149675838	0.12302723167391393		23.067750677506776	0.0	0.0	categorical	0.12302723167391393	cramers_v		0.043237875831199334	0.04356793595204817	0.04321226704428201	0.04345548805954064
categorical::tsne__metric-cosine__perplexity-5::vital_status	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	vital_status	ok	411	3	2.0	chi_square	9.883889730718272	9.883889730718272	2.0	0.007140697164152617	0.13862617351498077		28.62773722627737	0.0	0.0	categorical	0.13862617351498077	cramers_v		0.01942933879548503	0.01934898586415548	0.01942168342164914	0.019296235084809363
categorical::tsne__metric-cosine__perplexity-5::OS	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	OS	ok	412	3	2.0	chi_square	10.13952771348214	10.13952771348214	2.0	0.006283903867146227	0.14068575264876423		28.558252427184467	0.0	0.0	categorical	0.14068575264876423	cramers_v		0.01822969997522748	0.0180339092933455	0.018227524333745772	0.01797412964884662
categorical::tsne__metric-cosine__perplexity-5::DSS	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	DSS	ok	389	3	2.0	chi_square	9.203031399942887	9.203031399942887	2.0	0.010036611717925482	0.13620334795310762		17.275064267352185	0.0	0.0	categorical	0.13620334795310762	cramers_v		0.024319482239588665	0.024241784213264103	0.024438352976663	0.024335346220175483
categorical::tsne__metric-cosine__perplexity-5::DFI	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	DFI	ok	242	3	2.0	chi_square	6.41986392906692	6.41986392906692	2.0	0.040359359046447045	0.1352980593252614		6.929752066115703	0.0	0.0	categorical	0.1352980593252614	cramers_v		0.06365158257073557	0.06418646981922915	0.06325981708034233	0.06372583937509214
categorical::tsne__metric-cosine__perplexity-5::PFI	t-SNE	tsne	tsne__metric-cosine__perplexity-5	metric=cosine, perplexity=5	False	3	cosine	5.0				sensitivity	PFI	ok	412	3	2.0	chi_square	7.498377275275978	7.498377275275978	2.0	0.023536835012900516	0.11561265575960093		23.888349514563107	0.0	0.0	categorical	0.11561265575960093	cramers_v		0.044621916378623894	0.04493395775190099	0.04457469741949308	0.044795911798746146
categorical::tsne__metric-cosine__perplexity-50::center_code	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	center_code	ok	412	3	2.0	chi_square	6.274970757828491	6.274970757828491	2.0	0.043391774698471226	0.10192943812648717		45.43689320388349	0.0	0.0	categorical	0.10192943812648717	cramers_v		0.06734684051911352	0.06795820696434197	0.06687029947891325	0.06741175939372226
categorical::tsne__metric-cosine__perplexity-50::gender	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	gender	ok	412	3	2.0	chi_square	1.6475818765517762	1.6475818765517762	2.0	0.4387651660622216	0.0		34.25242718446602	0.0	0.0	categorical	0.0	cramers_v		0.4836455868169038	0.4870873209148892	0.48283053424637584	0.48690554478378195
categorical::tsne__metric-cosine__perplexity-50::race	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	race	ok	358	3	4.0	permutation_chi_square_5000	4.704926746792921	4.704926746792921	6.0	0.618876224755049	0.0		0.23743016759776536	6.0	0.5	categorical	0.0	cramers_v		0.6625616053259936	0.6655340340182319	0.6638854047372343	0.667933486473437
categorical::tsne__metric-cosine__perplexity-50::ajcc_pathologic_tumor_stage	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	ajcc_pathologic_tumor_stage	ok	388	3	11.0	permutation_chi_square_5000	21.617431443193862	21.617431443193862	20.0	0.3587282543491302	0.04503557632224493		0.4639175257731959	7.0	0.21212121212121213	categorical	0.04503557632224493	cramers_v		0.40191305104232233	0.40477397057901854	0.39991943471770763	0.40314222869711774
categorical::tsne__metric-cosine__perplexity-50::histological_type	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	histological_type	ok	410	3	7.0	permutation_chi_square_5000	52.40001902482986	52.40001902482986	12.0	0.0001999600079984003	0.2224285604340867		1.6390243902439023	7.0	0.3333333333333333	categorical	0.2224285604340867	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::tsne__metric-cosine__perplexity-50::histological_grade	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	histological_grade	ok	412	3	4.0	permutation_chi_square_5000	35.66696608324533	35.66696608324533	6.0	0.0001999600079984003	0.19016270146478229		2.0970873786407767	6.0	0.5	categorical	0.19016270146478229	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::tsne__metric-cosine__perplexity-50::tumor_status	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	tumor_status	ok	369	3	2.0	chi_square	10.15028386315901	10.15028386315901	2.0	0.006250199276016314	0.14877131948348343		30.99728997289973	0.0	0.0	categorical	0.14877131948348343	cramers_v		0.01822969997522748	0.0180339092933455	0.018227524333745772	0.01797412964884662
categorical::tsne__metric-cosine__perplexity-50::vital_status	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	vital_status	ok	411	3	2.0	chi_square	7.5986931377616935	7.5986931377616935	2.0	0.022385394391545434	0.1168055332581966		37.13868613138686	0.0	0.0	categorical	0.1168055332581966	cramers_v		0.042835602819335766	0.043171832040837625	0.042816951367369946	0.04306755225329937
categorical::tsne__metric-cosine__perplexity-50::OS	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	OS	ok	412	3	2.0	chi_square	7.838377778227816	7.838377778227816	2.0	0.01985719460081116	0.11913665641223568		37.04854368932039	0.0	0.0	categorical	0.11913665641223568	cramers_v		0.038906799947522344	0.038992309397956455	0.038853235354138156	0.03883672314191796
categorical::tsne__metric-cosine__perplexity-50::DSS	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	DSS	ok	389	3	2.0	chi_square	5.9770693499559915	5.9770693499559915	2.0	0.05036117817731941	0.10117787102071475		22.704370179948587	0.0	0.0	categorical	0.10117787102071475	cramers_v		0.07568037601325614	0.07660573581902107	0.07514985148249803	0.07602497686469539
categorical::tsne__metric-cosine__perplexity-50::DFI	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	DFI	ok	242	3	2.0	chi_square	4.527036239398049	4.527036239398049	2.0	0.10398401228374708	0.10223195598894665		8.884297520661157	0.0	0.0	categorical	0.10223195598894665	cramers_v		0.13539412728201727	0.1367163709330657	0.13381835137858056	0.1350838177924641
categorical::tsne__metric-cosine__perplexity-50::PFI	t-SNE	tsne	tsne__metric-cosine__perplexity-50	metric=cosine, perplexity=50	False	3	cosine	50.0				sensitivity	PFI	ok	412	3	2.0	chi_square	9.319270395322349	9.319270395322349	2.0	0.00946991641931342	0.13340430759659633		30.990291262135923	0.0	0.0	categorical	0.13340430759659633	cramers_v		0.023502610749750578	0.023472973157380148	0.02350623266541551	0.02344300987718147
categorical::tsne__metric-euclidean__perplexity-15::center_code	t-SNE	tsne	tsne__metric-euclidean__perplexity-15	metric=euclidean, perplexity=15	False	2	euclidean	15.0				sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.6377675840978593	5.150608531253693	1.0	0.02982024830405865	0.10046364533861074	0.6377675840978593	97.5	0.0	0.0	categorical	0.10046364533861074	cramers_v		0.0523231869051393	0.0528121886519163	0.05211933033278161	0.052527212093355015
categorical::tsne__metric-euclidean__perplexity-15::gender	t-SNE	tsne	tsne__metric-euclidean__perplexity-15	metric=euclidean, perplexity=15	False	2	euclidean	15.0				sensitivity	gender	ok	412	2	2.0	fisher_exact	1.2099184782608696	0.8566807855217557	1.0	0.4107058188672163	0.0	1.2099184782608696	73.5	0.0	0.0	categorical	0.0	cramers_v		0.45332623403268213	0.45660823391708166	0.4526025331482111	0.45648307654315406
categorical::tsne__metric-euclidean__perplexity-15::race	t-SNE	tsne	tsne__metric-euclidean__perplexity-15	metric=euclidean, perplexity=15	False	2	euclidean	15.0				sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	3.9621701500787156	3.9621701500787156	3.0	0.22515496900619877	0.05168787688728594		0.4776536312849162	2.0	0.25	categorical	0.05168787688728594	cramers_v		0.26418613125512436	0.26596430713857233	0.2616573654965977	0.26348713728328715
