gene_column	gene_symbol	entrez_id	annotated	complete_in_primary_tumors	total_expression	passes_total_expression	log2_variance	retained_for_expression	retained_for_dimred
IP6K1|9807	IP6K1	9807	True	True	441051.1785651862	True	0.17706853165268968	True	False
IP6K2|51447	IP6K2	51447	True	True	497120.182967235	True	0.2667513123961008	True	False
IP6K3|117283	IP6K3	117283	True	False		False		False	False
IPCEF1|26034	IPCEF1	26034	True	True	36567.505093147265	True	1.6695537595042085	True	True
IPMK|253430	IPMK	253430	True	True	38924.403030720656	True	0.7940024026556303	True	True
IPO11|51194	IPO11	51194	True	True	236120.93116717518	True	0.22510288113419938	True	False
IPO13|9670	IPO13	9670	True	True	279172.2591702296	True	0.19766857645806823	True	False
IPO4|79711	IPO4	79711	True	True	479489.09327828104	True	0.41325725018245885	True	False
IPO5|3843	IPO5	3843	True	True	1825762.2914918978	True	0.3225896532338327	True	False
IPO7|10527	IPO7	10527	True	True	1933118.8666063342	True	0.29324499899903644	True	False
IPO8|10526	IPO8	10526	True	True	643471.9574456472	True	0.2633153755359176	True	False
IPO9|55705	IPO9	55705	True	True	829236.3591831408	True	0.1794209516274309	True	False
IPP|3652	IPP	3652	True	True	103665.44685499903	True	0.30355049721689803	True	False
IPPK|64768	IPPK	64768	True	True	140625.9499772988	True	0.25224771505266746	True	False
IPW|3653	IPW	3653	True	True	81883.52276627805	True	3.134153424578487	True	True
IQCA1|79781	IQCA1	79781	True	True	7541.868454906349	True	2.191260690052919	True	True
IQCB1|9657	IQCB1	9657	True	True	218887.77522974872	True	0.3372445411710648	True	False
IQCC|55721	IQCC	55721	True	True	35796.22825221547	True	0.3183664370495324	True	False
IQCD|115811	IQCD	115811	True	True	12619.901804971534	True	0.975313360908716	True	True
IQCE|23288	IQCE	23288	True	True	531251.9002467953	True	0.5486354706867242	True	False
IQCF1|132141	IQCF1	132141	True	False		False		False	False
IQCF2|389123	IQCF2	389123	True	False		False		False	False
IQCF3|401067	IQCF3	401067	True	False		False		False	False
IQCF5|389124	IQCF5	389124	True	False		False		False	False
IQCF6|440956	IQCF6	440956	True	False		False		False	False
IQCG|84223	IQCG	84223	True	True	68979.26003008084	True	0.5841489795302122	True	False
IQCH|64799	IQCH	64799	True	True	16151.731166457423	True	1.5086872507498075	True	True
IQCJ|654502	IQCJ	654502	True	False		False		False	False
IQCK|124152	IQCK	124152	True	True	128250.34693244926	True	0.5216237527801587	True	False
IQGAP1|8826	IQGAP1	8826	True	True	3363642.808257637	True	0.3235746005927494	True	False
IQGAP2|10788	IQGAP2	10788	True	True	846169.9183270747	True	1.8624502769644962	True	True
IQGAP3|128239	IQGAP3	128239	True	True	617198.8306515769	True	1.026791228982696	True	True
IQSEC1|9922	IQSEC1	9922	True	True	560398.9040161206	True	0.4601294746847732	True	False
IQSEC2|23096	IQSEC2	23096	True	True	149836.48595871008	True	0.5480624730167702	True	False
IQSEC3|440073	IQSEC3	440073	True	True	10640.95336230029	True	2.5933169474280504	True	True
IQUB|154865	IQUB	154865	True	True	4307.513389669413	True	1.4791431767607548	True	True
IRAK1|3654	IRAK1	3654	True	True	1601565.0729971938	True	0.4131291183516029	True	False
IRAK1BP1|134728	IRAK1BP1	134728	True	True	16647.158066085427	True	0.5453239017379229	True	False
IRAK2|3656	IRAK2	3656	True	True	190300.5631455775	True	1.3418921827762693	True	True
IRAK3|11213	IRAK3	11213	True	True	195371.1469546759	True	2.158029676106843	True	True
IRAK4|51135	IRAK4	51135	True	True	212922.8837285741	True	0.23675445493766167	True	False
IREB2|3658	IREB2	3658	True	True	600460.4536751332	True	0.26276889125699604	True	False
IRF1|3659	IRF1	3659	True	True	967481.6638091966	True	0.8743042934208044	True	True
IRF2|3660	IRF2	3660	True	True	390814.4738435268	True	0.2121243770666677	True	False
IRF2BP1|26145	IRF2BP1	26145	True	True	219507.34190749924	True	0.46295315404689397	True	False
IRF2BP2|359948	IRF2BP2	359948	True	True	2076818.5592690655	True	0.22270822949411342	True	False
IRF3|3661	IRF3	3661	True	True	464106.4428489011	True	0.30569526472872827	True	False
IRF4|3662	IRF4	3662	True	True	74688.53565183074	True	2.9115545463529053	True	True
IRF5|3663	IRF5	3663	True	True	93424.9052990748	True	0.772913294645326	True	True
IRF6|3664	IRF6	3664	True	True	270078.50956551835	True	0.8721695179129786	True	True
IRF7|3665	IRF7	3665	True	True	242644.93305507064	True	0.8881926553671072	True	True
IRF8|3394	IRF8	3394	True	True	367311.13852227124	True	1.4005349524946344	True	True
IRF9|10379	IRF9	10379	True	True	571938.3202439023	True	0.4313247299598103	True	False
IRGC|56269	IRGC	56269	True	True	329.12996569520635	True	0.5933847633788021	True	False
IRGM|345611	IRGM	345611	True	True	356.8866343592613	True	0.6029739876791197	True	False
IRGQ|126298	IRGQ	126298	True	True	369437.00636518275	True	0.3734123659007171	True	False
IRS1|3667	IRS1	3667	True	True	420805.6095251389	True	1.1045336811116442	True	True
IRS2|8660	IRS2	8660	True	True	502544.844683768	True	2.3476878731842765	True	True
IRS4|8471	IRS4	8471	True	False		False		False	False
IRX1|79192	IRX1	79192	True	True	355.09778580297433	True	0.6769120243965229	True	False
IRX2|153572	IRX2	153572	True	False		False		False	False
IRX3|79191	IRX3	79191	True	True	20475.915442912126	True	4.542075558977188	True	True
IRX4|50805	IRX4	50805	True	False		False		False	False
IRX5|10265	IRX5	10265	True	True	18967.364377712925	True	4.11915518297642	True	True
IRX6|79190	IRX6	79190	True	False		False		False	False
ISCA1|81689	ISCA1	81689	True	True	249473.84818286577	True	0.24624969208106787	True	False
ISCA1P1|389293	ISCA1P1	389293	True	True	22718.771207872138	True	0.29956011943545346	True	False
ISCA2|122961	ISCA2	122961	True	True	126016.67508356122	True	0.24984720368533123	True	False
ISCU|23479	ISCU	23479	True	True	677795.5316394736	True	0.259894027644584	True	False
ISG15|9636	ISG15	9636	True	True	903881.8821697938	True	1.734307909247959	True	True
ISG20|3669	ISG20	3669	True	True	312363.2083304415	True	1.1213779352530235	True	True
ISG20L2|81875	ISG20L2	81875	True	True	343350.737838277	True	0.2296484950432559	True	False
ISL1|3670	ISL1	3670	True	False		False		False	False
ISL2|64843	ISL2	64843	True	True	11939.466263034334	True	1.9021403022052996	True	True
ISLR2|57611	ISLR2	57611	True	False		False		False	False
ISLR|3671	ISLR	3671	True	True	646749.7871031235	True	3.0247026893262534	True	True
ISM1|140862	ISM1	140862	True	True	38937.78147569249	True	4.897831244244246	True	True
ISM2|145501	ISM2	145501	True	True	5301.660395557265	True	3.7017933665231175	True	True
ISOC1|51015	ISOC1	51015	True	True	274077.23143450194	True	0.29713207875898057	True	False
ISOC2|79763	ISOC2	79763	True	True	349744.28366011486	True	0.4511634048149904	True	False
ISPD|729920	ISPD	729920	True	True	27189.09611749088	True	1.1807713814346887	True	True
ISX|91464	ISX	91464	True	False		False		False	False
ISY1|57461	ISY1	57461	True	True	256860.37195089145	True	0.14473235211363372	True	False
ISYNA1|51477	ISYNA1	51477	True	True	236884.78749904968	True	1.8067189293549182	True	True
ITCH|83737	ITCH	83737	True	True	711276.8693981455	True	0.19512703303395992	True	False
ITFG1|81533	ITFG1	81533	True	True	401613.13043610024	True	0.20343528857773832	True	False
ITFG2|55846	ITFG2	55846	True	True	159757.23344516713	True	0.3450376704492067	True	False
ITFG3|83986	ITFG3	83986	True	True	785946.5386842961	True	0.47194534188877285	True	False
ITGA10|8515	ITGA10	8515	True	True	13487.723700547329	True	1.7024176430871265	True	True
ITGA11|22801	ITGA11	22801	True	True	307424.7716406756	True	2.2629815846276244	True	True
ITGA1|3672	ITGA1	3672	True	True	697899.1337476629	True	1.1179612233924872	True	True
ITGA2|3673	ITGA2	3673	True	True	801176.5055583407	True	1.1499300244299366	True	True
ITGA2B|3674	ITGA2B	3674	True	True	2036.20845991274	True	1.5865174221935918	True	True
ITGA3|3675	ITGA3	3675	True	True	1694469.957882439	True	1.0075132191318614	True	True
ITGA4|3676	ITGA4	3676	True	True	252469.61349182407	True	1.2550928517364097	True	True
ITGA5|3678	ITGA5	3678	True	True	1245549.3998438069	True	1.238644799494216	True	True
ITGA6|3655	ITGA6	3655	True	True	3025751.427474136	True	0.7831614048097794	True	True
ITGA7|3679	ITGA7	3679	True	True	320137.70499123994	True	2.522968536952552	True	True
ITGA8|8516	ITGA8	8516	True	True	67252.1079572714	True	4.731802800760356	True	True
ITGA9|3680	ITGA9	3680	True	True	90320.66386435374	True	2.6877182101592676	True	True
ITGAD|3681	ITGAD	3681	True	True	2380.2996860167523	True	2.202628751192699	True	True
ITGAE|3682	ITGAE	3682	True	True	180685.31924194787	True	0.5548815923197578	True	False
ITGAL|3683	ITGAL	3683	True	True	275945.073451958	True	2.20202279135591	True	True
ITGAM|3684	ITGAM	3684	True	True	125586.04384231567	True	2.1012784271031	True	True
ITGAV|3685	ITGAV	3685	True	True	1507744.6374450116	True	0.5990615579626929	True	False
ITGAX|3687	ITGAX	3687	True	True	196168.10146479303	True	1.4724777259160085	True	True
ITGB1|3688	ITGB1	3688	True	True	5555448.013251737	True	0.3899819961428649	True	False
ITGB1BP1|9270	ITGB1BP1	9270	True	True	377029.94879109703	True	0.189482070376579	True	False
ITGB1BP2|26548	ITGB1BP2	26548	True	True	7995.723971621557	True	2.227806969411698	True	True
ITGB1BP3|27231	ITGB1BP3	27231	True	False		False		False	False
ITGB2|3689	ITGB2	3689	True	True	682530.5002717911	True	1.890218253864333	True	True
ITGB3|3690	ITGB3	3690	True	True	110471.46388774931	True	1.5643367738734129	True	True
ITGB3BP|23421	ITGB3BP	23421	True	True	101687.9372332225	True	0.34645001348731363	True	False
ITGB4|3691	ITGB4	3691	True	True	3573251.407813074	True	1.5833075093822537	True	True
ITGB5|3693	ITGB5	3693	True	True	1116766.4786321751	True	0.4545579413345455	True	False
ITGB6|3694	ITGB6	3694	True	True	464606.99068995845	True	3.697168925827663	True	True
ITGB7|3695	ITGB7	3695	True	True	114186.9821552509	True	1.3762588323618712	True	True
ITGB8|3696	ITGB8	3696	True	True	496611.1605294934	True	1.406903126925237	True	True
ITGBL1|9358	ITGBL1	9358	True	True	235509.4435565959	True	5.4346322544476084	True	True
ITIH1|3697	ITIH1	3697	True	True	3997.1471904939117	True	2.566171192893245	True	True
ITIH2|3698	ITIH2	3698	True	True	56724.56951795294	True	6.531125750820857	True	True
ITIH3|3699	ITIH3	3699	True	True	10959.64225666787	True	3.668175328076461	True	True
ITIH4|3700	ITIH4	3700	True	True	32052.26609850437	True	3.2064838870621517	True	True
ITIH5|80760	ITIH5	80760	True	True	269533.6743784997	True	2.653063776159164	True	True
ITIH5L|347365	ITIH5L	347365	True	False		False		False	False
ITK|3702	ITK	3702	True	True	70787.62723078122	True	2.4565588963506912	True	True
ITLN1|55600	ITLN1	55600	True	True	396004.1428234228	True	13.880663310216327	True	True
ITLN2|142683	ITLN2	142683	True	False		False		False	False
ITM2A|9452	ITM2A	9452	True	True	202721.34038965666	True	2.062869632689259	True	True
ITM2B|9445	ITM2B	9445	True	True	4891141.524110717	True	0.2982766042092162	True	False
ITM2C|81618	ITM2C	81618	True	True	1453997.2091923486	True	1.1560378986385853	True	True
ITPA|3704	ITPA	3704	True	True	417078.4739097064	True	0.4442384976331447	True	False
ITPK1|3705	ITPK1	3705	True	True	921081.1849787725	True	0.3985364062277682	True	False
ITPKA|3706	ITPKA	3706	True	True	91154.8684201426	True	2.291941070494915	True	True
ITPKB|3707	ITPKB	3707	True	True	475356.9514812572	True	1.1560249118284847	True	True
ITPKC|80271	ITPKC	80271	True	True	425747.86924079206	True	0.6071340747528976	True	False
ITPR1|3708	ITPR1	3708	True	True	253424.74579333462	True	1.4770770892677116	True	True
ITPR2|3709	ITPR2	3709	True	True	416809.7357058475	True	1.1040121209317697	True	True
ITPR3|3710	ITPR3	3710	True	True	2397664.8139715698	True	0.689174693599743	True	False
ITPRIP|85450	ITPRIP	85450	True	True	287815.46849223727	True	0.6872242937265082	True	False
ITPRIPL1|150771	ITPRIPL1	150771	True	True	14873.7207611345	True	1.5317900062715464	True	True
ITPRIPL2|162073	ITPRIPL2	162073	True	True	1015476.4111900224	True	0.41272008747828204	True	False
ITSN1|6453	ITSN1	6453	True	True	326636.2241615509	True	0.35575653473712454	True	False
ITSN2|50618	ITSN2	50618	True	True	629827.5118920254	True	0.24940187313936935	True	False
IVD|3712	IVD	3712	True	True	633063.124115176	True	0.3915429275779985	True	False
IVL|3713	IVL	3713	True	False		False		False	False
IVNS1ABP|10625	IVNS1ABP	10625	True	True	1713052.7555445125	True	0.39710210397697376	True	False
IWS1|55677	IWS1	55677	True	True	542656.5748369693	True	0.12424249892516506	True	False
IYD|389434	IYD	389434	True	False		False		False	False
IZUMO1|284359	IZUMO1	284359	True	False		False		False	False
JAG1|182	JAG1	182	True	True	1217840.4406647587	True	0.6476796098550173	True	False
JAG2|3714	JAG2	3714	True	True	265602.16085343366	True	0.7983761215031385	True	True
JAGN1|84522	JAGN1	84522	True	True	363360.034751971	True	0.26879128853113976	True	False
JAK1|3716	JAK1	3716	True	True	1907628.243348402	True	0.2857441361270415	True	False
JAK2|3717	JAK2	3717	True	True	350127.69522674393	True	1.1414317670155052	True	True
JAK3|3718	JAK3	3718	True	True	247404.55624579577	True	1.2586924916956796	True	True
JAKMIP1|152789	JAKMIP1	152789	True	True	9873.034827280573	True	2.4740998299334174	True	True
JAKMIP2|9832	JAKMIP2	9832	True	True	14353.738209048843	True	2.98230779904648	True	True
JAKMIP3|282973	JAKMIP3	282973	True	True	5421.087441080103	True	2.0787720215359404	True	True
JAM2|58494	JAM2	58494	True	True	62882.96284614007	True	2.386326758795763	True	True
JAM3|83700	JAM3	83700	True	True	292498.72172134614	True	1.4389633322120812	True	True
JARID2|3720	JARID2	3720	True	True	247802.2398162656	True	0.3969621674006864	True	False
JAZF1|221895	JAZF1	221895	True	True	126981.56692478692	True	0.7962997587065973	True	True
JDP2|122953	JDP2	122953	True	True	174247.70353314083	True	0.5582448584122253	True	False
JHDM1D|80853	JHDM1D	80853	True	True	417193.0526258594	True	0.5611369264988492	True	False
JKAMP|51528	JKAMP	51528	True	True	344790.53134739725	True	0.18845850178188794	True	False
JMJD1C|221037	JMJD1C	221037	True	True	665063.2138100867	True	0.3662422946628677	True	False
JMJD4|65094	JMJD4	65094	True	True	156452.34425935888	True	0.3306040363199631	True	False
JMJD5|79831	JMJD5	79831	True	True	33550.27732889092	True	0.26995222460117463	True	False
JMJD6|23210	JMJD6	23210	True	True	263277.4661288286	True	0.18460217704391788	True	False
JMJD7-PLA2G4B|8681	JMJD7-PLA2G4B	8681	True	True	131474.87485387083	True	0.42572793740416576	True	False
JMJD8|339123	JMJD8	339123	True	True	519491.76156214136	True	0.25197437584321336	True	False
JMY|133746	JMY	133746	True	True	254105.96204332827	True	0.5956009204214443	True	False
JOSD1|9929	JOSD1	9929	True	True	711840.4398239497	True	0.1826505718639686	True	False
JOSD2|126119	JOSD2	126119	True	True	127089.99034084391	True	0.5341754068379169	True	False
JPH1|56704	JPH1	56704	True	True	143585.01827371385	True	4.192954727367963	True	True
JPH2|57158	JPH2	57158	True	False		False		False	False
JPH3|57338	JPH3	57338	True	True	10722.070427918308	True	3.2314745751781215	True	True
JPH4|84502	JPH4	84502	True	True	5247.640045011747	True	1.750750030401198	True	True
JRK|8629	JRK	8629	True	True	204068.25807959013	True	0.45134491967002727	True	False
JRKL|8690	JRKL	8690	True	True	203538.69765729725	True	0.33913021587819037	True	False
JSRP1|126306	JSRP1	126306	True	True	31879.736519395305	True	4.81025615048738	True	True
JTB|10899	JTB	10899	True	True	1196684.072171722	True	0.28600459224028596	True	False
JUB|84962	JUB	84962	True	True	301420.73116479936	True	1.028107970514594	True	True
JUN|3725	JUN	3725	True	True	1906641.4111121795	True	0.7755996945321553	True	True
JUNB|3726	JUNB	3726	True	True	1488078.8649893766	True	0.7712494772729336	True	True
JUND|3727	JUND	3727	True	True	906413.3140593104	True	0.517565954121705	True	False
JUP|3728	JUP	3728	True	True	7490274.678253845	True	1.4565554045469629	True	True
KAAG1|353219	KAAG1	353219	True	False		False		False	False
KAL1|3730	KAL1	3730	True	True	104010.76336692172	True	2.4019099623281623	True	True
KALRN|8997	KALRN	8997	True	True	380761.05607586016	True	1.1022193788377026	True	True
KANK1|23189	KANK1	23189	True	True	385140.47952741757	True	0.7634842418705411	True	True
KANK2|25959	KANK2	25959	True	True	918033.1606211485	True	1.2615129740931283	True	True
KANK3|256949	KANK3	256949	True	True	54504.91262871536	True	0.9620618857896149	True	True
KANK4|163782	KANK4	163782	True	True	23258.18242928251	True	4.140148219473289	True	True
KARS|3735	KARS	3735	True	True	1374682.8561028608	True	0.2219838796324539	True	False
KAT2A|2648	KAT2A	2648	True	True	574499.7937341756	True	0.34946675816865663	True	False
KAT2B|8850	KAT2B	8850	True	True	204376.7620960982	True	0.7554879631286169	True	True
KAT5|10524	KAT5	10524	True	True	385186.0279803432	True	0.13613789514330937	True	False
KATNA1|11104	KATNA1	11104	True	True	127769.96625556817	True	0.16683826348314343	True	False
KATNAL1|84056	KATNAL1	84056	True	True	99646.81745757125	True	1.0518112544625404	True	True
KATNAL2|83473	KATNAL2	83473	True	True	19137.162405456496	True	1.68785240238344	True	True
KATNB1|10300	KATNB1	10300	True	True	174392.61166966724	True	0.2567424916195057	True	False
KAZ|23254	KAZ	23254	True	True	104351.23239904395	True	0.9158016746702217	True	True
KAZALD1|81621	KAZALD1	81621	True	True	59162.10595732003	True	1.2360533964841802	True	True
KBTBD10|10324	KBTBD10	10324	True	True	9706.880393204177	True	1.9816564652127135	True	True
KBTBD11|9920	KBTBD11	9920	True	True	250707.41585570812	True	2.535013947465425	True	True
KBTBD12|166348	KBTBD12	166348	True	True	19652.674142835145	True	6.339064772683218	True	True
KBTBD13|390594	KBTBD13	390594	True	False		False		False	False
KBTBD2|25948	KBTBD2	25948	True	True	516209.8096616415	True	0.17832051065577353	True	False
KBTBD3|143879	KBTBD3	143879	True	True	35683.56396025818	True	0.4133165020859997	True	False
KBTBD4|55709	KBTBD4	55709	True	True	123793.16007303385	True	0.27353919239452706	True	False
KBTBD5|131377	KBTBD5	131377	True	False		False		False	False
KBTBD6|89890	KBTBD6	89890	True	True	174129.4136346693	True	0.393657136567514	True	False
KBTBD7|84078	KBTBD7	84078	True	True	79019.23268645894	True	0.6115091948394196	True	False
KBTBD8|84541	KBTBD8	84541	True	True	41913.41401612083	True	1.0469904257998695	True	True
KC6|641516	KC6	641516	True	False		False		False	False
KCMF1|56888	KCMF1	56888	True	True	575810.3028620272	True	0.11522248480779812	True	False
KCNA10|3744	KCNA10	3744	True	False		False		False	False
KCNA1|3736	KCNA1	3736	True	False		False		False	False
KCNA2|3737	KCNA2	3737	True	True	1611.4914480920763	True	1.9967696159827708	True	True
KCNA3|3738	KCNA3	3738	True	True	20651.40759094569	True	3.096564605761904	True	True
KCNA4|3739	KCNA4	3739	True	False		False		False	False
KCNA5|3741	KCNA5	3741	True	True	12232.953712703624	True	2.6518660230983526	True	True
KCNA6|3742	KCNA6	3742	True	True	8940.969738606365	True	3.4639787179384567	True	True
KCNA7|3743	KCNA7	3743	True	False		False		False	False
KCNAB1|7881	KCNAB1	7881	True	True	16415.594111621016	True	0.8778535639672274	True	True
KCNAB2|8514	KCNAB2	8514	True	True	171999.23286728805	True	0.9956468295305404	True	True
KCNAB3|9196	KCNAB3	9196	True	True	4231.5168114598855	True	1.2209351329970113	True	True
KCNB1|3745	KCNB1	3745	True	False		False		False	False
KCNB2|9312	KCNB2	9312	True	False		False		False	False
KCNC1|3746	KCNC1	3746	True	True	2810.4455524966406	True	1.9863039997826724	True	True
KCNC2|3747	KCNC2	3747	True	False		False		False	False
KCNC3|3748	KCNC3	3748	True	True	39985.68246474216	True	1.4473675327281037	True	True
KCNC4|3749	KCNC4	3749	True	True	85888.73123283558	True	0.6843826910123448	True	False
KCND1|3750	KCND1	3750	True	True	37993.76864775644	True	1.1234665615633292	True	True
KCND2|3751	KCND2	3751	True	False		False		False	False
KCND3|3752	KCND3	3752	True	True	40918.21310193022	True	3.4711513120537036	True	True
KCNE1|3753	KCNE1	3753	True	True	2901.238099037496	True	1.4997420529820122	True	True
KCNE1L|23630	KCNE1L	23630	True	True	1603.0768853783384	True	0.9363444214710833	True	True
KCNE2|9992	KCNE2	9992	True	True	30686.324482185446	True	6.222374652989313	True	True
KCNE3|10008	KCNE3	10008	True	True	1508515.0080783372	True	2.525848025076963	True	True
